feature,importance,pipeline,problem_type
flightlegs_season_summer,0.01608929396470309,RandomForest,classification_status
flightlegs_aircraft_ownerairlinecode_A5,0.015502528469232129,RandomForest,classification_status
flightlegs_arrinfo_airport_code_AMS,0.0153780235932995,RandomForest,classification_status
flightlegs_arrinfo_airport_country_name_Netherlands,0.015237714023227232,RandomForest,classification_status
flightlegs_aircraft_ownerairlinecode_SK,0.013974329858345728,RandomForest,classification_status
flightlegs_aircraft_ownerairlinecode_TO,0.013535073108076185,RandomForest,classification_status
flightlegs_aircraft_typecode_73H,0.013316484568790466,RandomForest,classification_status
flightlegs_arrinfo_times_scheduled_dayPeriod_morning,0.05750569553796896,DecisionTree,classification_delay
flightlegs_season_spring,0.03223968415186323,DecisionTree,classification_delay
flightlegs_season_summer,0.023717208324409773,DecisionTree,classification_delay
flightlegs_aircraft_typecode_E90,0.022469815976771786,DecisionTree,classification_delay
flightlegs_depinfo_times_scheduled_dayPeriod_evening,0.017894516935743912,DecisionTree,classification_delay
flightlegs_aircraft_typecode_73H,0.017201146775278668,DecisionTree,classification_delay
flightlegs_aircraft_typecode_319,0.01492449489792279,DecisionTree,classification_delay
flightlegs_scheduledflightduration_PT1H30M,0.01421334057121038,DecisionTree,classification_delay
flightlegs_arrinfo_times_scheduled_dayPeriod_evening,0.013556450364439638,DecisionTree,classification_delay
flightlegs_aircraft_ownerairlinecode_WA,0.012438598809690853,DecisionTree,classification_delay
flightlegs_aircraft_typecode_E7W,0.011683747233906647,DecisionTree,classification_delay
flightlegs_aircraft_typecode_320,0.011543475284336474,DecisionTree,classification_delay
flightlegs_scheduledflightduration_PT1H25M,0.011475218852221879,DecisionTree,classification_delay
flightlegs_aircraft_typecode_223,0.011162948657512032,DecisionTree,classification_delay
flightlegs_aircraft_typecode_73J,0.010786790849527926,DecisionTree,classification_delay
flightlegs_aircraft_typecode_32A,0.010508570968023514,DecisionTree,classification_delay
flightlegs_scheduledflightduration_PT1H20M,0.01049548266223016,DecisionTree,classification_delay
flightlegs_scheduledflightduration_PT1H40M,0.009692679160116973,DecisionTree,classification_delay
flightlegs_scheduledflightduration_PT1H35M,0.009684390171705817,DecisionTree,classification_delay
flightlegs_scheduledflightduration_PT1H15M,0.009558790756510036,DecisionTree,classification_delay
flightlegs_season_summer,0.11935338653560723,RandomForest,classification_delay
flightlegs_season_spring,0.07219772009528183,RandomForest,classification_delay
flightlegs_arrinfo_times_scheduled_dayPeriod_morning,0.025686844188181096,RandomForest,classification_delay
flightlegs_depinfo_times_scheduled_dayPeriod_morning,0.025102259823679446,RandomForest,classification_delay
flightlegs_aircraft_typecode_73H,0.015652187138375167,RandomForest,classification_delay
flightlegs_aircraft_typecode_320,0.015477758114877303,RandomForest,classification_delay
flightlegs_aircraft_typecode_319,0.01498541818974402,RandomForest,classification_delay
flightlegs_aircraft_typecode_E90,0.014703099416747795,RandomForest,classification_delay
flightlegs_depinfo_times_scheduled_dayPeriod_evening,0.012839388932473187,RandomForest,classification_delay
flightlegs_arrinfo_times_scheduled_dayPeriod_evening,0.01247758796357554,RandomForest,classification_delay
flightlegs_scheduledflightduration_PT1H30M,0.011423608622327075,RandomForest,classification_delay
flightlegs_aircraft_typecode_32A,0.01124492930127829,RandomForest,classification_delay
flightlegs_scheduledflightduration_PT1H25M,0.010946907365825192,RandomForest,classification_delay
flightlegs_aircraft_typecode_223,0.010450405891762604,RandomForest,classification_delay
flightlegs_scheduledflightduration_PT1H20M,0.01039769812769301,RandomForest,classification_delay
flightlegs_scheduledflightduration_PT1H35M,0.009910422981245483,RandomForest,classification_delay
flightlegs_aircraft_typecode_73J,0.009845266970096085,RandomForest,classification_delay
flightlegs_aircraft_typecode_73W,0.009263785463674838,RandomForest,classification_delay
flightlegs_aircraft_typecode_321,0.008872080563037933,RandomForest,classification_delay
flightlegs_scheduledflightduration_PT1H40M,0.00866818039264726,RandomForest,classification_delay
flightlegs_aircraft_ownerairlinecode_QW,193.9357018479958,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_TB,159.24221073308317,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_TP,127.12342764684857,LinearRegression,regression
flightlegs_aircraft_typecode_75W,118.09019051522282,LinearRegression,regression
flightlegs_arrinfo_airport_code_SCQ,96.35054988549284,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_FI,96.26382726787334,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_E9,91.99542598878702,LinearRegression,regression
flightlegs_scheduledflightduration_PT4H10M,63.78124712014331,LinearRegression,regression
flightlegs_scheduledflightduration_PT5H35M,52.900233714120496,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_C3,47.55982072213894,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_I2,46.584527591607014,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_A6,41.78911784066716,LinearRegression,regression
flightlegs_arrinfo_airport_country_name_Slovakia,41.7343904156124,LinearRegression,regression
flightlegs_arrinfo_airport_code_BTS,41.7343904156124,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_DY,41.366666708403116,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_VY,41.15715697007484,LinearRegression,regression
flightlegs_scheduledflightduration_PT3H25M,40.93489543041552,LinearRegression,regression
flightlegs_scheduledflightduration_PT4H15M,40.59783747831722,LinearRegression,regression
flightlegs_scheduledflightduration_PT3H30M,40.535729733850765,LinearRegression,regression
flightlegs_scheduledflightduration_PT3H20M,39.662442020434995,LinearRegression,regression
flightlegs_arrinfo_times_scheduled_dayPeriod_morning,0.10639456487417459,DecisionTreeRegressor,regression
flightlegs_season_summer,0.05511163003684804,DecisionTreeRegressor,regression
flightlegs_aircraft_ownerairlinecode_AF,0.04199492882762108,DecisionTreeRegressor,regression
flightlegs_aircraft_typecode_320,0.029019642619243093,DecisionTreeRegressor,regression
flightlegs_depinfo_times_scheduled_dayPeriod_evening,0.025754506913026623,DecisionTreeRegressor,regression
flightlegs_arrinfo_times_scheduled_dayPeriod_evening,0.02521451574851552,DecisionTreeRegressor,regression
flightlegs_season_spring,0.02087648425074082,DecisionTreeRegressor,regression
flightlegs_depinfo_airport_code_NCE,0.018503044521610373,DecisionTreeRegressor,regression
flightlegs_aircraft_typecode_319,0.018073106549191875,DecisionTreeRegressor,regression
flightlegs_aircraft_typecode_321,0.017361825898044463,DecisionTreeRegressor,regression
flightlegs_aircraft_typecode_E90,0.016304962184672964,DecisionTreeRegressor,regression
flightlegs_aircraft_ownerairlinecode_T3,0.01515145863367552,DecisionTreeRegressor,regression
flightlegs_aircraft_typecode_223,0.013824719205620404,DecisionTreeRegressor,regression
flightlegs_aircraft_typecode_E70,0.013222544983695605,DecisionTreeRegressor,regression
flightlegs_aircraft_ownerairlinecode_WA,0.012544915544337521,DecisionTreeRegressor,regression
flightlegs_depinfo_airport_country_name_France,0.012423662085312464,DecisionTreeRegressor,regression
flightlegs_arrinfo_airport_code_NCE,0.01096566431937837,DecisionTreeRegressor,regression
flightlegs_aircraft_typecode_73H,0.010326509612586583,DecisionTreeRegressor,regression
flightlegs_scheduledflightduration_PT1H30M,0.009761989715486832,DecisionTreeRegressor,regression
flightlegs_scheduledflightduration_PT1H20M,0.008563822065426038,DecisionTreeRegressor,regression
flightlegs_season_summer,0.05225343442513633,RandomForestRegressor,regression
flightlegs_depinfo_times_scheduled_dayPeriod_morning,0.04726545356207994,RandomForestRegressor,regression
flightlegs_arrinfo_times_scheduled_dayPeriod_morning,0.0355244858607564,RandomForestRegressor,regression
flightlegs_aircraft_ownerairlinecode_AF,0.034015253943769745,RandomForestRegressor,regression
flightlegs_depinfo_times_scheduled_dayPeriod_evening,0.028491356533360556,RandomForestRegressor,regression
flightlegs_season_spring,0.027634125953737723,RandomForestRegressor,regression
flightlegs_arrinfo_times_scheduled_dayPeriod_evening,0.027360584842399463,RandomForestRegressor,regression
flightlegs_aircraft_typecode_320,0.02497977536142006,RandomForestRegressor,regression
flightlegs_aircraft_typecode_E90,0.019668066915914863,RandomForestRegressor,regression
flightlegs_aircraft_typecode_319,0.016956425407834663,RandomForestRegressor,regression
flightlegs_aircraft_typecode_321,0.016731295093618242,RandomForestRegressor,regression
flightlegs_depinfo_airport_code_NCE,0.015095069620118789,RandomForestRegressor,regression
flightlegs_aircraft_typecode_223,0.013922145192428726,RandomForestRegressor,regression
flightlegs_aircraft_typecode_E70,0.011761824361162219,RandomForestRegressor,regression
flightlegs_aircraft_ownerairlinecode_T3,0.011478034061736104,RandomForestRegressor,regression
flightlegs_aircraft_typecode_73H,0.011457569618278913,RandomForestRegressor,regression
flightlegs_scheduledflightduration_PT1H30M,0.011156625319494668,RandomForestRegressor,regression
flightlegs_arrinfo_airport_code_NCE,0.01074325596673428,RandomForestRegressor,regression
flightlegs_aircraft_typecode_32A,0.009733546246216387,RandomForestRegressor,regression
flightlegs_aircraft_ownerairlinecode_WA,0.00970885753858055,RandomForestRegressor,regression
flightlegs_aircraft_ownerairlinecode_AF,0.024154243990778923,XGBRegressor,regression
flightlegs_depinfo_airport_code_NCE,0.02234535850584507,XGBRegressor,regression
flightlegs_arrinfo_airport_country_name_Germany,0.021610019728541374,XGBRegressor,regression
flightlegs_depinfo_airport_code_ORY,0.021302631124854088,XGBRegressor,regression
flightlegs_depinfo_airport_code_BRS,0.020400961861014366,XGBRegressor,regression
flightlegs_depinfo_airport_country_name_Netherlands,0.019078165292739868,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_TO,0.017176248133182526,XGBRegressor,regression
flightlegs_arrinfo_airport_code_CDG,0.017128702253103256,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_T3,0.013573621399700642,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_XK,0.013067028485238552,XGBRegressor,regression
flightlegs_arrinfo_airport_code_AMS,0.011950301937758923,XGBRegressor,regression
flightlegs_arrinfo_airport_code_NCE,0.011908507905900478,XGBRegressor,regression
flightlegs_arrinfo_times_scheduled_dayPeriod_morning,0.01143482606858015,XGBRegressor,regression
flightlegs_depinfo_airport_code_MAN,0.010562848299741745,XGBRegressor,regression
flightlegs_arrinfo_airport_code_NAP,0.01016159262508154,XGBRegressor,regression
flightlegs_arrinfo_airport_country_name_Spain,0.009227843955159187,XGBRegressor,regression
flightlegs_depinfo_airport_code_NAP,0.00920884683728218,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_U2,0.009152247570455074,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_AY,0.009138875640928745,XGBRegressor,regression
flightlegs_arrinfo_airport_code_BEG,0.008750339969992638,XGBRegressor,regression
