2025-11-09 14:56:47,940 - __main__ - INFO - Exporting model pipeline_OneVsRestClassifier_LogisticRegression
2025-11-09 14:56:47,985 - __main__ - INFO - Export of model pipeline_OneVsRestClassifier_LogisticRegression over
2025-11-09 14:56:47,987 - __main__ - INFO - Outputing classification metrics for pipeline_DecisionTreeClassifier_3
2025-11-09 14:56:49,230 - __main__ - INFO - Saving confusion matrix of pipeline_DecisionTreeClassifier_3_grid
2025-11-09 14:56:53,730 - __main__ - INFO - Outputing classification metrics for pipeline_DecisionTreeClassifier_4
2025-11-09 14:56:54,956 - __main__ - INFO - Saving confusion matrix of pipeline_DecisionTreeClassifier_4_grid
2025-11-09 14:56:59,726 - __main__ - INFO - Outputing classification metrics for pipeline_OneVsOneClassifier_LogisticRegression
2025-11-09 15:02:45,739 - __main__ - INFO - Outputing classification metrics for pipeline_DecisionTreeClassifier_3
2025-11-09 15:02:46,997 - __main__ - INFO - Saving confusion matrix of pipeline_DecisionTreeClassifier_3_grid
2025-11-09 15:02:51,154 - __main__ - INFO - Outputing classification metrics for pipeline_DecisionTreeClassifier_4
2025-11-09 15:02:52,392 - __main__ - INFO - Saving confusion matrix of pipeline_DecisionTreeClassifier_4_grid
2025-11-09 15:02:57,485 - __main__ - INFO - Outputing classification metrics for pipeline_OneVsOneClassifier_LogisticRegression
2025-11-09 15:03:14,625 - __main__ - INFO - Outputing classification metrics for pipeline_DecisionTreeClassifier_3
2025-11-09 15:03:15,841 - __main__ - INFO - Saving confusion matrix of pipeline_DecisionTreeClassifier_3_grid
2025-11-09 15:03:21,345 - __main__ - INFO - Outputing classification metrics for pipeline_DecisionTreeClassifier_4
2025-11-09 15:03:22,544 - __main__ - INFO - Saving confusion matrix of pipeline_DecisionTreeClassifier_4_grid
2025-11-09 15:03:29,011 - __main__ - INFO - Outputing classification metrics for pipeline_OneVsOneClassifier_LogisticRegression
2025-11-09 15:03:30,507 - __main__ - INFO - Saving confusion matrix of pipeline_OneVsOneClassifier_LogisticRegression_grid
2025-11-09 15:03:35,818 - __main__ - INFO - Outputing classification metrics for pipeline_OneVsRestClassifier_LogisticRegression
2025-11-09 15:03:37,483 - __main__ - INFO - Saving confusion matrix of pipeline_OneVsRestClassifier_LogisticRegression_grid
2025-11-09 15:11:47,539 - __main__ - INFO - Outputing classification metrics for pipeline_DecisionTreeClassifier_3
2025-11-09 15:11:48,759 - __main__ - INFO - Saving confusion matrix of pipeline_DecisionTreeClassifier_3_grid
2025-11-09 15:11:55,101 - __main__ - INFO - Outputing classification metrics for pipeline_DecisionTreeClassifier_4
2025-11-09 15:11:56,415 - __main__ - INFO - Saving confusion matrix of pipeline_DecisionTreeClassifier_4_grid
2025-11-09 15:12:02,684 - __main__ - INFO - Outputing classification metrics for pipeline_OneVsOneClassifier_LogisticRegression
2025-11-09 15:12:29,304 - __main__ - INFO - Outputing classification metrics for pipeline_DecisionTreeClassifier_3
2025-11-09 15:12:30,661 - __main__ - INFO - Saving confusion matrix of pipeline_DecisionTreeClassifier_3_grid
2025-11-09 15:18:10,964 - __main__ - INFO - Outputing classification metrics for pipeline_DecisionTreeClassifier_3
2025-11-09 15:18:12,895 - __main__ - INFO - Saving confusion matrix of pipeline_DecisionTreeClassifier_3_grid
2025-11-09 15:18:18,577 - __main__ - INFO - Outputing classification metrics for pipeline_DecisionTreeClassifier_4
2025-11-09 15:18:20,589 - __main__ - INFO - Saving confusion matrix of pipeline_DecisionTreeClassifier_4_grid
2025-11-09 15:18:27,191 - __main__ - INFO - Outputing classification metrics for pipeline_OneVsOneClassifier_LogisticRegression
2025-11-09 15:18:28,743 - __main__ - INFO - Saving confusion matrix of pipeline_OneVsOneClassifier_LogisticRegression_grid
2025-11-09 15:18:33,590 - __main__ - INFO - Outputing classification metrics for pipeline_OneVsRestClassifier_LogisticRegression
2025-11-09 15:18:35,126 - __main__ - INFO - Saving confusion matrix of pipeline_OneVsRestClassifier_LogisticRegression_grid
2025-11-09 15:21:39,011 - __main__ - INFO - starting pipeline pipeline_DecisionTreeClassifier_3 GridSearchCV
2025-11-09 15:22:10,489 - __main__ - INFO - starting pipeline pipeline_DecisionTreeClassifier GridSearchCV
2025-11-09 15:23:04,845 - __main__ - INFO - starting pipeline pipeline_DecisionTreeClassifier GridSearchCV
2025-11-09 15:50:33,779 - __main__ - INFO - starting pipeline pipeline_DecisionTreeClassifier simple
2025-11-09 15:52:24,417 - __main__ - INFO - Starting ML script
2025-11-09 15:53:36,715 - __main__ - INFO - Starting ML script
2025-11-09 15:53:43,521 - __main__ - INFO - End of ML script
2025-11-09 15:56:33,480 - __main__ - INFO - starting pipeline pipeline_DecisionTreeClassifier_grid_test simple
2025-11-09 15:57:07,119 - __main__ - INFO - starting pipeline pipeline_DecisionTreeClassifier_grid_test simple
2025-11-09 15:57:40,373 - __main__ - INFO - starting pipeline pipeline_DecisionTreeClassifier_grid_test GridSearchCV
2025-11-09 15:58:17,395 - __main__ - ERROR - 
Traceback (most recent call last):
  File "<stdin>", line 12, in test_pipeline_classification
    def __init__(self):
        ^^^^^^^^^^^^^^^
  File "C:\Users\nicol\OneDrive\GitHub_nicolascalo\DST_DE_Airlines\.venv\Lib\site-packages\sklearn\base.py", line 1365, in wrapper
    return fit_method(estimator, *args, **kwargs)
  File "C:\Users\nicol\OneDrive\GitHub_nicolascalo\DST_DE_Airlines\.venv\Lib\site-packages\sklearn\model_selection\_search.py", line 1051, in fit
    self._run_search(evaluate_candidates)
    ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\nicol\OneDrive\GitHub_nicolascalo\DST_DE_Airlines\.venv\Lib\site-packages\sklearn\model_selection\_search.py", line 1605, in _run_search
    evaluate_candidates(ParameterGrid(self.param_grid))
    ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\nicol\OneDrive\GitHub_nicolascalo\DST_DE_Airlines\.venv\Lib\site-packages\sklearn\model_selection\_search.py", line 1028, in evaluate_candidates
    _warn_or_raise_about_fit_failures(out, self.error_score)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
