feature,importance,pipeline,problem_type
flightlegs_aircraft_typecode_319,0.013638560510681314,DecisionTree,classification_delay
flightlegs_scheduledflightduration_PT1H30M,0.013549130482247096,DecisionTree,classification_delay
flightlegs_arrinfo_times_scheduled_dayPeriod_evening,0.012973429584630443,DecisionTree,classification_delay
flightlegs_aircraft_ownerairlinecode_WA,0.012433149111056684,DecisionTree,classification_delay
flightlegs_aircraft_typecode_32A,0.011335345469596848,DecisionTree,classification_delay
flightlegs_aircraft_typecode_73J,0.011196359200068699,DecisionTree,classification_delay
flightlegs_scheduledflightduration_PT1H25M,0.010943485508034511,DecisionTree,classification_delay
flightlegs_scheduledflightduration_PT1H15M,0.01087837581656723,DecisionTree,classification_delay
flightlegs_aircraft_typecode_223,0.010407220788884656,DecisionTree,classification_delay
flightlegs_scheduledflightduration_PT1H20M,0.009821670847032836,DecisionTree,classification_delay
flightlegs_scheduledflightduration_PT1H35M,0.009701395268750525,DecisionTree,classification_delay
flightlegs_aircraft_typecode_E7W,0.009578892970782757,DecisionTree,classification_delay
flightlegs_aircraft_typecode_320,0.009459021094971149,DecisionTree,classification_delay
flightlegs_aircraft_typecode_318,0.009396209047488157,DecisionTree,classification_delay
flightlegs_season_summer,0.11447368666849533,RandomForest,classification_delay
flightlegs_season_spring,0.07078603477305932,RandomForest,classification_delay
flightlegs_depinfo_times_scheduled_dayPeriod_morning,0.026798682151976186,RandomForest,classification_delay
flightlegs_arrinfo_times_scheduled_dayPeriod_morning,0.023512971706257862,RandomForest,classification_delay
flightlegs_aircraft_typecode_320,0.01712532246681963,RandomForest,classification_delay
flightlegs_aircraft_typecode_319,0.014902499310316944,RandomForest,classification_delay
flightlegs_aircraft_typecode_73H,0.014896000773851632,RandomForest,classification_delay
flightlegs_aircraft_typecode_E90,0.013730434641058897,RandomForest,classification_delay
flightlegs_depinfo_times_scheduled_dayPeriod_evening,0.013452252006802026,RandomForest,classification_delay
flightlegs_arrinfo_times_scheduled_dayPeriod_evening,0.012944910054231332,RandomForest,classification_delay
flightlegs_scheduledflightduration_PT1H30M,0.012104429724831653,RandomForest,classification_delay
flightlegs_aircraft_typecode_32A,0.011937810442551074,RandomForest,classification_delay
flightlegs_aircraft_typecode_223,0.010993313620329624,RandomForest,classification_delay
flightlegs_scheduledflightduration_PT1H25M,0.010713059558837237,RandomForest,classification_delay
flightlegs_scheduledflightduration_PT1H20M,0.010643277352053695,RandomForest,classification_delay
flightlegs_scheduledflightduration_PT1H35M,0.010062435048359974,RandomForest,classification_delay
flightlegs_aircraft_typecode_321,0.009738891120564896,RandomForest,classification_delay
flightlegs_aircraft_typecode_73J,0.009359851901726758,RandomForest,classification_delay
flightlegs_scheduledflightduration_PT1H40M,0.009033572185525139,RandomForest,classification_delay
flightlegs_scheduledflightduration_PT1H15M,0.008885822038375076,RandomForest,classification_delay
flightlegs_aircraft_ownerairlinecode_QW,197.07805070497128,LinearRegression,regression
flightlegs_arrinfo_airport_code_PUY,153.24186065752,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_TP,133.56637829599913,LinearRegression,regression
flightlegs_aircraft_typecode_75W,114.61186275184883,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_FI,93.79382610138312,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_E9,89.71489627809142,LinearRegression,regression
flightlegs_arrinfo_airport_code_SCQ,57.337107228655796,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_TB,55.44874342755407,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_C3,48.615563605357124,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_I2,46.171348268122614,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_RQ,43.964543172143465,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_DY,42.98806656237305,LinearRegression,regression
flightlegs_scheduledflightduration_PT4H10M,42.49691645345114,LinearRegression,regression
flightlegs_arrinfo_airport_code_SPU,40.63508980399745,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_VY,40.511234974784145,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_ED,39.74063261575368,LinearRegression,regression
flightlegs_arrinfo_airport_country_name_Slovakia,39.41381434161212,LinearRegression,regression
flightlegs_arrinfo_airport_code_BTS,39.41381434161212,LinearRegression,regression
flightlegs_arrinfo_airport_code_DBV,39.35740526972689,LinearRegression,regression
flightlegs_aircraft_ownerairlinecode_JP,38.70265791567485,LinearRegression,regression
flightlegs_depinfo_times_scheduled_dayPeriod_morning,0.10415213217820696,DecisionTreeRegressor,regression
flightlegs_season_summer,0.0481868959762762,DecisionTreeRegressor,regression
flightlegs_aircraft_ownerairlinecode_AF,0.04301898818950399,DecisionTreeRegressor,regression
flightlegs_arrinfo_times_scheduled_dayPeriod_evening,0.023008069092647583,DecisionTreeRegressor,regression
flightlegs_season_spring,0.022935191381430076,DecisionTreeRegressor,regression
flightlegs_depinfo_times_scheduled_dayPeriod_evening,0.022787098892832307,DecisionTreeRegressor,regression
flightlegs_aircraft_typecode_320,0.020295434178275954,DecisionTreeRegressor,regression
flightlegs_aircraft_typecode_321,0.01976603529318471,DecisionTreeRegressor,regression
flightlegs_depinfo_airport_code_NCE,0.01901098423071837,DecisionTreeRegressor,regression
flightlegs_aircraft_ownerairlinecode_T3,0.015873469445689337,DecisionTreeRegressor,regression
flightlegs_aircraft_typecode_223,0.015502075073018923,DecisionTreeRegressor,regression
flightlegs_aircraft_typecode_E90,0.015471537715130481,DecisionTreeRegressor,regression
flightlegs_aircraft_typecode_E70,0.014119187340822879,DecisionTreeRegressor,regression
flightlegs_depinfo_airport_country_name_Netherlands,0.013796116278683568,DecisionTreeRegressor,regression
flightlegs_aircraft_typecode_319,0.012736311918920098,DecisionTreeRegressor,regression
flightlegs_aircraft_ownerairlinecode_WA,0.01168317717773364,DecisionTreeRegressor,regression
flightlegs_depinfo_airport_country_name_France,0.01128174406993699,DecisionTreeRegressor,regression
flightlegs_arrinfo_airport_code_NCE,0.011099181660864618,DecisionTreeRegressor,regression
flightlegs_aircraft_typecode_73H,0.010713406585941738,DecisionTreeRegressor,regression
flightlegs_aircraft_typecode_32A,0.010546103574835795,DecisionTreeRegressor,regression
flightlegs_season_summer,0.05458337283259446,RandomForestRegressor,regression
flightlegs_depinfo_times_scheduled_dayPeriod_morning,0.041233135465547625,RandomForestRegressor,regression
flightlegs_arrinfo_times_scheduled_dayPeriod_morning,0.039728091328426925,RandomForestRegressor,regression
flightlegs_aircraft_ownerairlinecode_AF,0.03387349160641897,RandomForestRegressor,regression
flightlegs_season_spring,0.030507225634717514,RandomForestRegressor,regression
flightlegs_arrinfo_times_scheduled_dayPeriod_evening,0.027713507289096894,RandomForestRegressor,regression
flightlegs_depinfo_times_scheduled_dayPeriod_evening,0.026676799748267498,RandomForestRegressor,regression
flightlegs_aircraft_typecode_320,0.021960874421190678,RandomForestRegressor,regression
flightlegs_aircraft_typecode_E90,0.02131284044376526,RandomForestRegressor,regression
flightlegs_aircraft_typecode_321,0.017195381375814854,RandomForestRegressor,regression
flightlegs_aircraft_typecode_319,0.01586047304781385,RandomForestRegressor,regression
flightlegs_aircraft_typecode_223,0.014773686528414492,RandomForestRegressor,regression
flightlegs_depinfo_airport_code_NCE,0.012776408169808191,RandomForestRegressor,regression
flightlegs_aircraft_ownerairlinecode_T3,0.01234713000703088,RandomForestRegressor,regression
flightlegs_aircraft_typecode_73H,0.011521917888953157,RandomForestRegressor,regression
flightlegs_aircraft_typecode_E70,0.010995860679600183,RandomForestRegressor,regression
flightlegs_scheduledflightduration_PT1H30M,0.010762104281295133,RandomForestRegressor,regression
flightlegs_aircraft_typecode_32A,0.010215765787997924,RandomForestRegressor,regression
flightlegs_arrinfo_airport_code_NCE,0.009888099473668678,RandomForestRegressor,regression
flightlegs_aircraft_ownerairlinecode_WA,0.009013381513425055,RandomForestRegressor,regression
flightlegs_depinfo_airport_code_BRS,0.027863038703799248,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_T3,0.020846528932452202,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_AF,0.020812666043639183,XGBRegressor,regression
flightlegs_depinfo_airport_code_NCE,0.019585030153393745,XGBRegressor,regression
flightlegs_arrinfo_airport_country_name_Spain,0.01876649260520935,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_U2,0.016446689143776894,XGBRegressor,regression
flightlegs_depinfo_airport_country_name_Netherlands,0.014404005371034145,XGBRegressor,regression
flightlegs_arrinfo_airport_country_name_Germany,0.013783982023596764,XGBRegressor,regression
flightlegs_arrinfo_airport_code_NCE,0.012653876096010208,XGBRegressor,regression
flightlegs_arrinfo_times_scheduled_dayPeriod_morning,0.012352864257991314,XGBRegressor,regression
flightlegs_aircraft_typecode_321,0.011004815809428692,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_XK,0.010996023193001747,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_AZ,0.010958182625472546,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_HV,0.010538788512349129,XGBRegressor,regression
flightlegs_arrinfo_airport_code_AMS,0.010374518111348152,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_QW,0.009541909210383892,XGBRegressor,regression
flightlegs_arrinfo_airport_code_CDG,0.009487420320510864,XGBRegressor,regression
flightlegs_depinfo_airport_code_MAN,0.009358092211186886,XGBRegressor,regression
flightlegs_arrinfo_airport_code_BEG,0.008825335651636124,XGBRegressor,regression
flightlegs_aircraft_ownerairlinecode_AY,0.00851258635520935,XGBRegressor,regression
