_id,id,airline-code,airline-name,flightLegs-aircraft-ownerAirlineCode,flightLegs-aircraft-typeCode,flightLegs-arrivalInformation-airport-city-country-areaCode,flightLegs-arrivalInformation-airport-city-country-code,flightLegs-arrivalInformation-airport-city-country-name,flightLegs-arrivalInformation-airport-code,flightLegs-arrivalInformation-airport-location-latitude,flightLegs-arrivalInformation-airport-location-longitude,flightLegs-arrivalInformation-times-actual,flightLegs-arrivalInformation-times-actualTouchDownTime,flightLegs-arrivalInformation-times-estimated-value,flightLegs-arrivalInformation-times-latestPublished,flightLegs-arrivalInformation-times-scheduled,flightLegs-departureInformation-airport-city-country-areaCode,flightLegs-departureInformation-airport-city-country-code,flightLegs-departureInformation-airport-city-country-name,flightLegs-departureInformation-airport-code,flightLegs-departureInformation-airport-location-latitude,flightLegs-departureInformation-airport-location-longitude,flightLegs-departureInformation-airport-places-departurePositionTerminal-boardingTerminal,flightLegs-departureInformation-airport-places-departurePositionTerminal-gateNumber,flightLegs-departureInformation-times-actual,flightLegs-departureInformation-times-actualTakeOffTime,flightLegs-departureInformation-times-latestPublished,flightLegs-departureInformation-times-scheduled,flightLegs-irregularity-delayDuration,flightLegs-irregularity-delayInformation-delayReasonPublicLong,flightLegs-irregularity-delayInformation-delayReasonPublicShort,flightLegs-irregularity-delayReason,flightLegs-scheduledFlightDuration,flightLegs-serviceType,flightNumber,flightStatusPublic,flightLegs-status,flightLegs-arrivalInformation-airport-places-arrivalPositionTerminal,flightLegs-irregularity-delayDuration-total
6900d1f7070ea0be29d32255,20250627+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,KE,KENYA,NBO,-1.3167,36.9308,,,2025-06-28T06:15:00.000+03:00,2025-06-28T06:15:00.000+03:00,2025-06-28T06:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,,,2025-06-28T04:55:00.000+03:00,2025-06-28T04:55:00.000+03:00,,,,,PT1H20M,J,458,ARRIVED,S,1A,
6900d1f7070ea0be29d32256,20250628+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,2025-06-29T03:01:00.000+03:00,2025-06-29T03:01:00.000+03:00,2025-06-29T03:01:00.000+03:00,I,KE,KENYA,NBO,-1.3167,36.9308,,,,,2025-06-29T01:30:00.000+03:00,2025-06-29T01:30:00.000+03:00,,,,,PT1H31M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d32256,20250628+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,2025-06-29T04:15:00.000+03:00,2025-06-29T04:15:00.000+03:00,2025-06-29T04:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,,,2025-06-29T03:50:00.000+03:00,2025-06-29T03:50:00.000+03:00,,,,,PT25M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d32256,20250628+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,KE,KENYA,NBO,-1.3167,36.9308,,,2025-06-29T06:15:00.000+03:00,2025-06-29T06:15:00.000+03:00,2025-06-29T06:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,,,2025-06-29T04:55:00.000+03:00,2025-06-29T04:55:00.000+03:00,,,,,PT1H20M,J,458,ARRIVED,S,1A,
6900d1f7070ea0be29d32257,20250629+KL+0515,KL,KLM ROYAL DUTCH AIRLINES,KL,781,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,2025-06-29T20:10:00.000+03:00,2025-06-29T20:10:00.000+03:00,2025-06-29T20:10:00.000+03:00,N,NL,NETHERLANDS,AMS,52.3083,4.7681,,,,,2025-06-29T10:05:00.000+02:00,2025-06-29T10:05:00.000+02:00,,,,,PT9H5M,J,515,CANCELLED,C,,
6900d1f7070ea0be29d32257,20250629+KL+0515,KL,KLM ROYAL DUTCH AIRLINES,KL,781,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,2025-06-29T22:05:00.000+03:00,2025-06-29T22:05:00.000+03:00,2025-06-29T22:05:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,,,2025-06-29T21:30:00.000+03:00,2025-06-29T21:30:00.000+03:00,,,,,PT35M,J,515,CANCELLED,C,,
6900d1f7070ea0be29d32257,20250629+KL+0515,KL,KLM ROYAL DUTCH AIRLINES,KL,781,N,NL,NETHERLANDS,AMS,52.3083,4.7681,,,2025-06-30T07:45:00.000+02:00,2025-06-30T07:45:00.000+02:00,2025-06-30T07:45:00.000+02:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,,,2025-06-29T23:15:00.000+03:00,2025-06-29T23:15:00.000+03:00,,,,,PT9H30M,J,515,CANCELLED,C,,
6900d1f7070ea0be29d32258,20250629+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,2025-06-30T03:01:00.000+03:00,2025-06-30T03:01:00.000+03:00,2025-06-30T03:01:00.000+03:00,I,KE,KENYA,NBO,-1.3167,36.9308,,,,,2025-06-30T01:30:00.000+03:00,2025-06-30T01:30:00.000+03:00,,,,,PT1H31M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d32258,20250629+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,2025-06-30T04:15:00.000+03:00,2025-06-30T04:15:00.000+03:00,2025-06-30T04:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,,,2025-06-30T03:50:00.000+03:00,2025-06-30T03:50:00.000+03:00,,,,,PT25M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d32258,20250629+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,KE,KENYA,NBO,-1.3167,36.9308,,,2025-06-30T06:15:00.000+03:00,2025-06-30T06:15:00.000+03:00,2025-06-30T06:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,,,2025-06-30T04:55:00.000+03:00,2025-06-30T04:55:00.000+03:00,,,,,PT1H20M,J,458,ARRIVED,S,1A,
6900d1f7070ea0be29d32259,20250630+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,2025-07-01T03:01:00.000+03:00,2025-07-01T03:01:00.000+03:00,2025-07-01T03:01:00.000+03:00,I,KE,KENYA,NBO,-1.3167,36.9308,,,,,2025-07-01T01:30:00.000+03:00,2025-07-01T01:30:00.000+03:00,,,,,PT1H31M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d32259,20250630+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,2025-07-01T04:15:00.000+03:00,2025-07-01T04:15:00.000+03:00,2025-07-01T04:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,,,2025-07-01T03:50:00.000+03:00,2025-07-01T03:50:00.000+03:00,,,,,PT25M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d32259,20250630+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,KE,KENYA,NBO,-1.3167,36.9308,,,2025-07-01T06:15:00.000+03:00,2025-07-01T06:15:00.000+03:00,2025-07-01T06:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,,,2025-07-01T04:55:00.000+03:00,2025-07-01T04:55:00.000+03:00,,,,,PT1H20M,J,458,ARRIVED,S,1A,
6900d1f7070ea0be29d3225a,20250701+KQ+0458,KQ,KENYA AIRWAYS,KQ,E90,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,2025-07-02T03:01:00.000+03:00,2025-07-02T03:01:00.000+03:00,2025-07-02T03:01:00.000+03:00,I,KE,KENYA,NBO,-1.3167,36.9308,,,,,2025-07-02T01:30:00.000+03:00,2025-07-02T01:30:00.000+03:00,,,,,PT1H31M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d3225a,20250701+KQ+0458,KQ,KENYA AIRWAYS,KQ,E90,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,2025-07-02T04:15:00.000+03:00,2025-07-02T04:15:00.000+03:00,2025-07-02T04:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,,,2025-07-02T03:50:00.000+03:00,2025-07-02T03:50:00.000+03:00,,,,,PT25M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d3225a,20250701+KQ+0458,KQ,KENYA AIRWAYS,KQ,E90,I,KE,KENYA,NBO,-1.3167,36.9308,,,2025-07-02T06:15:00.000+03:00,2025-07-02T06:15:00.000+03:00,2025-07-02T06:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,,,2025-07-02T04:55:00.000+03:00,2025-07-02T04:55:00.000+03:00,,,,,PT1H20M,J,458,ARRIVED,S,1A,
6900d1f7070ea0be29d3225b,20250702+KQ+0458,KQ,KENYA AIRWAYS,KQ,E90,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,2025-07-03T03:01:00.000+03:00,2025-07-03T03:01:00.000+03:00,2025-07-03T03:01:00.000+03:00,I,KE,KENYA,NBO,-1.3167,36.9308,1A,,,,2025-07-03T01:30:00.000+03:00,2025-07-03T01:30:00.000+03:00,,,,,PT1H31M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d3225b,20250702+KQ+0458,KQ,KENYA AIRWAYS,KQ,E90,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,2025-07-03T04:15:00.000+03:00,2025-07-03T04:15:00.000+03:00,2025-07-03T04:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,3,,,,2025-07-03T03:50:00.000+03:00,2025-07-03T03:50:00.000+03:00,,,,,PT25M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d3225b,20250702+KQ+0458,KQ,KENYA AIRWAYS,KQ,E90,I,KE,KENYA,NBO,-1.3167,36.9308,,,2025-07-03T06:15:00.000+03:00,2025-07-03T06:15:00.000+03:00,2025-07-03T06:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,3,,,,2025-07-03T04:55:00.000+03:00,2025-07-03T04:55:00.000+03:00,,,,,PT1H20M,J,458,ARRIVED,S,1A,
6900d1f7070ea0be29d3225c,20250703+KL+0515,KL,KLM ROYAL DUTCH AIRLINES,KL,781,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,2025-07-03T20:10:00.000+03:00,2025-07-03T20:10:00.000+03:00,2025-07-03T20:10:00.000+03:00,N,NL,NETHERLANDS,AMS,52.3083,4.7681,,,,,2025-07-03T10:05:00.000+02:00,2025-07-03T10:05:00.000+02:00,,,,,PT9H5M,J,515,CANCELLED,C,,
6900d1f7070ea0be29d3225c,20250703+KL+0515,KL,KLM ROYAL DUTCH AIRLINES,KL,781,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,2025-07-03T22:05:00.000+03:00,2025-07-03T22:05:00.000+03:00,2025-07-03T22:05:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,,,2025-07-03T21:30:00.000+03:00,2025-07-03T21:30:00.000+03:00,,,,,PT35M,J,515,CANCELLED,C,,
6900d1f7070ea0be29d3225c,20250703+KL+0515,KL,KLM ROYAL DUTCH AIRLINES,KL,781,N,NL,NETHERLANDS,AMS,52.3083,4.7681,,,2025-07-04T07:45:00.000+02:00,2025-07-04T07:45:00.000+02:00,2025-07-04T07:45:00.000+02:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,,,2025-07-03T23:15:00.000+03:00,2025-07-03T23:15:00.000+03:00,,,,,PT9H30M,J,515,CANCELLED,C,,
6900d1f7070ea0be29d3225d,20250703+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,2025-07-04T03:01:00.000+03:00,2025-07-04T03:01:00.000+03:00,2025-07-04T03:01:00.000+03:00,I,KE,KENYA,NBO,-1.3167,36.9308,,,,,2025-07-04T01:30:00.000+03:00,2025-07-04T01:30:00.000+03:00,,,,,PT1H31M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d3225d,20250703+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,2025-07-04T04:15:00.000+03:00,2025-07-04T04:15:00.000+03:00,2025-07-04T04:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,,,2025-07-04T03:50:00.000+03:00,2025-07-04T03:50:00.000+03:00,,,,,PT25M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d3225d,20250703+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,KE,KENYA,NBO,-1.3167,36.9308,,,2025-07-04T06:15:00.000+03:00,2025-07-04T06:15:00.000+03:00,2025-07-04T06:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,,,2025-07-04T04:55:00.000+03:00,2025-07-04T04:55:00.000+03:00,,,,,PT1H20M,J,458,ARRIVED,S,1A,
6900d1f7070ea0be29d3225e,20250704+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,2025-07-05T03:01:00.000+03:00,2025-07-05T03:01:00.000+03:00,2025-07-05T03:01:00.000+03:00,I,KE,KENYA,NBO,-1.3167,36.9308,,,,,2025-07-05T01:30:00.000+03:00,2025-07-05T01:30:00.000+03:00,,,,,PT1H31M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d3225e,20250704+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,2025-07-05T04:15:00.000+03:00,2025-07-05T04:15:00.000+03:00,2025-07-05T04:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,,,2025-07-05T03:50:00.000+03:00,2025-07-05T03:50:00.000+03:00,,,,,PT25M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d3225e,20250704+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,KE,KENYA,NBO,-1.3167,36.9308,,,2025-07-05T06:15:00.000+03:00,2025-07-05T06:15:00.000+03:00,2025-07-05T06:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,,,2025-07-05T04:55:00.000+03:00,2025-07-05T04:55:00.000+03:00,,,,,PT1H20M,J,458,ARRIVED,S,1A,
6900d1f7070ea0be29d3225f,20250705+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,2025-07-06T03:01:00.000+03:00,2025-07-06T03:01:00.000+03:00,2025-07-06T03:01:00.000+03:00,I,KE,KENYA,NBO,-1.3167,36.9308,,,,,2025-07-06T01:30:00.000+03:00,2025-07-06T01:30:00.000+03:00,,,,,PT1H31M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d3225f,20250705+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,2025-07-06T04:15:00.000+03:00,2025-07-06T04:15:00.000+03:00,2025-07-06T04:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,,,2025-07-06T03:50:00.000+03:00,2025-07-06T03:50:00.000+03:00,,,,,PT25M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d3225f,20250705+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,KE,KENYA,NBO,-1.3167,36.9308,,,2025-07-06T06:15:00.000+03:00,2025-07-06T06:15:00.000+03:00,2025-07-06T06:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,,,2025-07-06T04:55:00.000+03:00,2025-07-06T04:55:00.000+03:00,,,,,PT1H20M,J,458,ARRIVED,S,1A,
6900d1f7070ea0be29d32260,20250706+KL+0515,KL,KLM ROYAL DUTCH AIRLINES,KL,781,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,2025-07-06T20:10:00.000+03:00,2025-07-06T20:10:00.000+03:00,2025-07-06T20:10:00.000+03:00,N,NL,NETHERLANDS,AMS,52.3083,4.7681,,,,,2025-07-06T10:05:00.000+02:00,2025-07-06T10:05:00.000+02:00,,,,,PT9H5M,J,515,CANCELLED,C,,
6900d1f7070ea0be29d32260,20250706+KL+0515,KL,KLM ROYAL DUTCH AIRLINES,KL,781,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,2025-07-06T22:05:00.000+03:00,2025-07-06T22:05:00.000+03:00,2025-07-06T22:05:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,,,2025-07-06T21:30:00.000+03:00,2025-07-06T21:30:00.000+03:00,,,,,PT35M,J,515,CANCELLED,C,,
6900d1f7070ea0be29d32260,20250706+KL+0515,KL,KLM ROYAL DUTCH AIRLINES,KL,781,N,NL,NETHERLANDS,AMS,52.3083,4.7681,,,2025-07-07T07:45:00.000+02:00,2025-07-07T07:45:00.000+02:00,2025-07-07T07:45:00.000+02:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,,,2025-07-06T23:15:00.000+03:00,2025-07-06T23:15:00.000+03:00,,,,,PT9H30M,J,515,CANCELLED,C,,
6900d1f7070ea0be29d32261,20250706+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,2025-07-07T03:01:00.000+03:00,2025-07-07T03:01:00.000+03:00,2025-07-07T03:01:00.000+03:00,I,KE,KENYA,NBO,-1.3167,36.9308,,,,,2025-07-07T01:30:00.000+03:00,2025-07-07T01:30:00.000+03:00,,,,,PT1H31M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d32261,20250706+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,2025-07-07T04:15:00.000+03:00,2025-07-07T04:15:00.000+03:00,2025-07-07T04:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,,,2025-07-07T03:50:00.000+03:00,2025-07-07T03:50:00.000+03:00,,,,,PT25M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d32261,20250706+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,KE,KENYA,NBO,-1.3167,36.9308,,,2025-07-07T06:15:00.000+03:00,2025-07-07T06:15:00.000+03:00,2025-07-07T06:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,,,2025-07-07T04:55:00.000+03:00,2025-07-07T04:55:00.000+03:00,,,,,PT1H20M,J,458,ARRIVED,S,1A,
6900d1f7070ea0be29d32262,20250707+KQ+0488,KQ,KENYA AIRWAYS,KQ,738,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,2025-07-08T02:45:00.000+03:00,2025-07-08T02:45:00.000+03:00,2025-07-08T02:45:00.000+03:00,I,KE,KENYA,NBO,-1.3167,36.9308,,,,,2025-07-08T01:15:00.000+03:00,2025-07-08T01:15:00.000+03:00,,,,,PT1H30M,J,488,ARRIVED,S,3,
6900d1f7070ea0be29d32262,20250707+KQ+0488,KQ,KENYA AIRWAYS,KQ,738,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,2025-07-08T04:00:00.000+03:00,2025-07-08T04:00:00.000+03:00,2025-07-08T04:00:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,,,2025-07-08T03:35:00.000+03:00,2025-07-08T03:35:00.000+03:00,,,,,PT25M,J,488,ARRIVED,S,3,
6900d1f7070ea0be29d32262,20250707+KQ+0488,KQ,KENYA AIRWAYS,KQ,738,I,KE,KENYA,NBO,-1.3167,36.9308,,,2025-07-08T06:20:00.000+03:00,2025-07-08T06:20:00.000+03:00,2025-07-08T06:20:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,,,2025-07-08T05:00:00.000+03:00,2025-07-08T05:00:00.000+03:00,,,,,PT1H20M,J,488,ARRIVED,S,1A,
6900d1f7070ea0be29d32263,20250708+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,2025-07-09T03:01:00.000+03:00,2025-07-09T03:01:00.000+03:00,2025-07-09T03:01:00.000+03:00,I,KE,KENYA,NBO,-1.3167,36.9308,,,,,2025-07-09T01:30:00.000+03:00,2025-07-09T01:30:00.000+03:00,,,,,PT1H31M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d32263,20250708+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,2025-07-09T04:15:00.000+03:00,2025-07-09T04:15:00.000+03:00,2025-07-09T04:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,,,2025-07-09T03:50:00.000+03:00,2025-07-09T03:50:00.000+03:00,,,,,PT25M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d32263,20250708+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,KE,KENYA,NBO,-1.3167,36.9308,,,2025-07-09T06:15:00.000+03:00,2025-07-09T06:15:00.000+03:00,2025-07-09T06:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,,,2025-07-09T04:55:00.000+03:00,2025-07-09T04:55:00.000+03:00,,,,,PT1H20M,J,458,ARRIVED,S,1A,
6900d1f7070ea0be29d32264,20250710+KL+0515,KL,KLM ROYAL DUTCH AIRLINES,KL,781,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,2025-07-10T20:10:00.000+03:00,2025-07-10T20:10:00.000+03:00,2025-07-10T20:10:00.000+03:00,N,NL,NETHERLANDS,AMS,52.3083,4.7681,,,,,2025-07-10T10:05:00.000+02:00,2025-07-10T10:05:00.000+02:00,,,,,PT9H5M,J,515,CANCELLED,C,,
6900d1f7070ea0be29d32264,20250710+KL+0515,KL,KLM ROYAL DUTCH AIRLINES,KL,781,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,2025-07-10T22:05:00.000+03:00,2025-07-10T22:05:00.000+03:00,2025-07-10T22:05:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,,,2025-07-10T21:30:00.000+03:00,2025-07-10T21:30:00.000+03:00,,,,,PT35M,J,515,CANCELLED,C,,
6900d1f7070ea0be29d32264,20250710+KL+0515,KL,KLM ROYAL DUTCH AIRLINES,KL,781,N,NL,NETHERLANDS,AMS,52.3083,4.7681,,,2025-07-11T07:45:00.000+02:00,2025-07-11T07:45:00.000+02:00,2025-07-11T07:45:00.000+02:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,,,2025-07-10T23:15:00.000+03:00,2025-07-10T23:15:00.000+03:00,,,,,PT9H30M,J,515,CANCELLED,C,,
6900d1f7070ea0be29d32265,20250710+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,2025-07-11T03:01:00.000+03:00,2025-07-11T03:01:00.000+03:00,2025-07-11T03:01:00.000+03:00,I,KE,KENYA,NBO,-1.3167,36.9308,,,,,2025-07-11T01:30:00.000+03:00,2025-07-11T01:30:00.000+03:00,,,,,PT1H31M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d32265,20250710+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,2025-07-11T04:15:00.000+03:00,2025-07-11T04:15:00.000+03:00,2025-07-11T04:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,,,2025-07-11T03:50:00.000+03:00,2025-07-11T03:50:00.000+03:00,,,,,PT25M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d32265,20250710+KQ+0458,KQ,KENYA AIRWAYS,KQ,73H,I,KE,KENYA,NBO,-1.3167,36.9308,,,2025-07-11T06:15:00.000+03:00,2025-07-11T06:15:00.000+03:00,2025-07-11T06:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,,,2025-07-11T04:55:00.000+03:00,2025-07-11T04:55:00.000+03:00,,,,,PT1H20M,J,458,ARRIVED,S,1A,
6900d1f7070ea0be29d32266,20250711+KQ+0458,KQ,KENYA AIRWAYS,KQ,E90,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,2025-07-12T03:01:00.000+03:00,2025-07-12T03:01:00.000+03:00,2025-07-12T03:01:00.000+03:00,I,KE,KENYA,NBO,-1.3167,36.9308,,,,,2025-07-12T01:30:00.000+03:00,2025-07-12T01:30:00.000+03:00,,,,,PT1H31M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d32266,20250711+KQ+0458,KQ,KENYA AIRWAYS,KQ,E90,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,2025-07-12T04:15:00.000+03:00,2025-07-12T04:15:00.000+03:00,2025-07-12T04:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",DAR,-6.8753,39.2019,,,,,2025-07-12T03:50:00.000+03:00,2025-07-12T03:50:00.000+03:00,,,,,PT25M,J,458,ARRIVED,S,3,
6900d1f7070ea0be29d32266,20250711+KQ+0458,KQ,KENYA AIRWAYS,KQ,E90,I,KE,KENYA,NBO,-1.3167,36.9308,,,2025-07-12T06:15:00.000+03:00,2025-07-12T06:15:00.000+03:00,2025-07-12T06:15:00.000+03:00,I,TZ,"TANZANIA, UNITED REPUBLIC OF",ZNZ,-6.2192,39.2219,,,,,2025-07-12T04:55:00.000+03:00,2025-07-12T04:55:00.000+03:00,,,,,PT1H20M,J,458,ARRIVED,S,1A,
